"V1","V2","weight","height","size1","size1mean","size1norm"
"L14_62966","L15_57369","300","3600","14421",212373.333333333,0.0679040055248619
"L14_60325","L15_55143","300","3600","29688",212373.333333333,0.139791562029131
"L14_70723","L15_64045","300","3600","16100",212373.333333333,0.0758098945253641
"L14_75913","L15_68686","300","3600","14714",212373.333333333,0.0692836514314415
"L13_120132","L14_7623","1000","3300","75655",175115.096774194,0.432030141282195
"L13_120966","L14_7623","1000","3300","188348",175115.096774194,1.07556688983172
"L13_121333","L14_7623","1000","3300","247890",175115.096774194,1.41558326247364
"L13_121979","L14_7623","1000","3300","13721",175115.096774194,0.0783541810657986
"L14_7623","L15_6986","300","3600","604042",212373.333333333,2.84424598191863
"L14_9908","L15_9018","300","3600","25245",212373.333333333,0.118870856353591
"L14_89831","L15_81551","300","3600","51131",212373.333333333,0.240759982420894
"L14_41134","L15_38424","300","3600","85234",212373.333333333,0.401340406830738
"L14_91675","L15_80705","300","3600","69893",212373.333333333,0.329104407332999
"L14_93216","L15_83490","300","3600","41766",212373.333333333,0.196663108990457
"L14_93187","L15_84570","300","3600","27794",212373.333333333,0.130873304871924
"L14_102409","L15_93139","300","3600","15835",212373.333333333,0.0745620919136113
"L15_205","L16_199","100","3700","14552",274002.041666667,0.0531090933172791
"L15_594","L16_580","100","3700","17479",274002.041666667,0.0637914954709127
"L14_1090","L15_1033","300","3600","12712",212373.333333333,0.059856855851331
"L15_1033","L16_1016","100","3700","13038",274002.041666667,0.0475835870444396
"L14_1182","L15_1117","300","3600","12754",212373.333333333,0.0600546207935711
"L15_1117","L16_1100","100","3700","12767",274002.041666667,0.0465945433192484
"L15_1190","L16_1172","100","3700","28841",274002.041666667,0.105258339772103
"L15_1361","L16_1333","100","3700","88154",274002.041666667,0.321727529706667
"L14_1923","L15_1792","300","3600","12301",212373.333333333,0.0579215846308388
"L15_1792","L16_1756","100","3700","12957",274002.041666667,0.0472879688092348
"L15_2064","L16_2026","100","3700","21188",274002.041666667,0.0773278909570169
"L15_2478","L16_2429","100","3700","27413",274002.041666667,0.100046699773679
"L14_2993","L15_2748","300","3600","19077",212373.333333333,0.0898276619789051
"L15_2748","L16_2691","100","3700","42985",274002.041666667,0.156878393089833
"L15_1355","L16_1327","100","3700","24971",274002.041666667,0.0911343574234316
"L15_6986","L16_6812","100","3700","608934",274002.041666667,2.22237030168115
"L15_8002","L16_7807","100","3700","11498",274002.041666667,0.0419631909677072
"L15_8161","L16_7965","100","3700","362123",274002.041666667,1.32160694058089
"L15_8497","L16_8291","100","3700","12760",274002.041666667,0.0465689960643541
"L14_9674","L15_8875","300","3600","11419",212373.333333333,0.0537685208437971
"L15_8875","L16_8663","100","3700","11482",274002.041666667,0.0419047972422347
"L15_9021","L16_8800","100","3700","17275",274002.041666667,0.0630469754711378
"L15_9018","L16_8797","100","3700","28375",274002.041666667,0.103557622517715
"L14_17288","L15_12855","300","3600","15050",212373.333333333,0.0708657709693621
"L14_23596","L15_12855","300","3600","23422",212373.333333333,0.110286916122551
"L14_61394","L15_12855","300","3600","15954",212373.333333333,0.0751224259166248
"L14_91411","L15_12855","300","3600","10454",212373.333333333,0.0492246358613762
"L15_12855","L16_12533","100","3700","15117028",274002.041666667,55.1712239370479
"L14_15541","L15_14334","300","3600","13332",212373.333333333,0.0627762430939226
"L15_14334","L16_13992","100","3700","14162",274002.041666667,0.0516857462588858
"L15_16970","L16_16588","100","3700","199999",274002.041666667,0.729917918798963
"L14_27128","L15_23515","300","3600","11771",212373.333333333,0.055425979407333
"L15_23515","L16_23039","100","3700","14489",274002.041666667,0.052879168023231
"L14_28572","L15_26767","300","3600","23305",212373.333333333,0.10973599949774
"L14_28573","L15_26767","300","3600","11728",212373.333333333,0.055223505775992
"L15_26767","L16_26257","100","3700","53093",274002.041666667,0.193768629157112
"L15_27171","L16_26653","100","3700","22411",274002.041666667,0.0817913613478245
"L15_27202","L16_26684","100","3700","300865",274002.041666667,1.09803926339357
"L15_27690","L16_27160","100","3700","44168",274002.041666667,0.161195879166959
"L15_27847","L16_27315","100","3700","109198",274002.041666667,0.398529877134431
"L15_27982","L16_26684","100","3700","217461",274002.041666667,0.793647370936561
"L15_28056","L16_27515","100","3700","43549",274002.041666667,0.15893677191274
"L15_29297","L16_27315","100","3700","73112",274002.041666667,0.266830128546792
"L15_30129","L16_29537","100","3700","57222",274002.041666667,0.208837859936871
"L15_30312","L16_29712","100","3700","103879",274002.041666667,0.379117613022652
"L15_30841","L16_30235","100","3700","53905",274002.041666667,0.196732110724844
"L15_30910","L16_30304","100","3700","110982",274002.041666667,0.40504077752462
"L15_31232","L16_30616","100","3700","33406",274002.041666667,0.121918799570989
"L15_31363","L16_30741","100","3700","24284",274002.041666667,0.0886270768359542
"L15_31552","L16_30926","100","3700","135206",274002.041666667,0.493448877890052
"L14_39244","L15_36694","300","3600","12353",212373.333333333,0.0581664364640884
"L15_36694","L16_35987","100","3700","12565",274002.041666667,0.0458573225351575
"L15_37217","L16_27390","100","3700","41232",274002.041666667,0.150480630542747
"L15_38424","L16_30235","100","3700","86009",274002.041666667,0.313899120885504
"L14_42256","L15_39470","300","3600","12471",212373.333333333,0.058722061778001
"L14_42289","L15_39470","300","3600","11397",212373.333333333,0.0536649296835761
"L15_39470","L16_38714","100","3700","38250",274002.041666667,0.139597499957801
"L15_43006","L16_42150","100","3700","252759",274002.041666667,0.922471228544678
"L14_46692","L15_43517","300","3600","12809",212373.333333333,0.0603135986941236
"L15_43517","L16_42657","100","3700","13948",274002.041666667,0.0509047301806906
"L14_46769","L15_43572","300","3600","12180",212373.333333333,0.0573518332496233
"L14_46903","L15_43572","300","3600","14233",212373.333333333,0.0670187719738825
"L15_43572","L16_42654","100","3700","87166",274002.041666667,0.318121717158738
"L15_43924","L16_43033","100","3700","25595",274002.041666667,0.0934117127168608
"L15_44664","L16_43738","100","3700","83918",274002.041666667,0.306267790887811
"L14_51956","L15_47869","300","3600","36296",212373.333333333,0.170906579608237
"L15_47869","L16_42654","100","3700","50719",274002.041666667,0.185104460140124
"L14_55513","L15_50830","300","3600","15984",212373.333333333,0.0752636865896534
"L15_50830","L16_49560","100","3700","17290",274002.041666667,0.0631017195887683
"L15_53156","L16_51810","100","3700","17160",274002.041666667,0.0626272705693038
"L15_54295","L16_52929","100","3700","18570",274002.041666667,0.0677732176265718
"L15_54683","L16_53305","100","3700","16220",274002.041666667,0.0591966391977919
"L14_61860","L15_54763","300","3600","23567",212373.333333333,0.11096967604219
"L15_54763","L16_12533","100","3700","101285",274002.041666667,0.369650530280416
"L14_59972","L15_54849","300","3600","63669",212373.333333333,0.299797526368659
"L14_59976","L15_54849","300","3600","20472",212373.333333333,0.0963962832747363
"L14_60442","L15_54849","300","3600","11780",212373.333333333,0.0554683576092416
"L14_60768","L15_54849","300","3600","39787",212373.333333333,0.187344613259669
"L14_103295","L15_54849","300","3600","13982",212373.333333333,0.0658368910095429
"L15_54849","L16_12533","100","3700","158599",274002.041666667,0.578824154138754
"L15_55143","L16_53728","100","3700","34277",274002.041666667,0.1250976080014
"L14_62321","L15_55496","300","3600","15365",212373.333333333,0.0723490080361627
"L15_55496","L16_12533","100","3700","172525",274002.041666667,0.62964859294692
"L14_61619","L15_56223","300","3600","12441",212373.333333333,0.0585808011049724
"L15_56223","L16_54734","100","3700","12839",274002.041666667,0.0468573150838748
"L14_62002","L15_56547","300","3600","11652",212373.333333333,0.0548656454043194
"L15_56547","L16_55038","100","3700","15865",274002.041666667,0.0579010284138698
"L15_57369","L16_55831","100","3700","20822",274002.041666667,0.0759921344868324
"L15_64045","L16_62210","100","3700","16406",274002.041666667,0.0598754662564102
"L14_71741","L15_64929","300","3600","16042",212373.333333333,0.0755367905575088
"L15_64929","L16_63050","100","3700","18535",274002.041666667,0.0676454813521006
"L15_68686","L16_66659","100","3700","14855",274002.041666667,0.0542149244934154
"L14_80415","L15_72817","300","3600","15816",212373.333333333,0.0744726268206931
"L15_72817","L16_6812","100","3700","20617",274002.041666667,0.0752439648792155
"L15_81551","L16_79179","100","3700","51624",274002.041666667,0.188407355237164
"L14_90237","L15_81908","300","3600","12600",212373.333333333,0.0593294826720241
"L15_81908","L16_79525","100","3700","13730",274002.041666667,0.0501091156711271
"L15_80705","L16_78353","100","3700","77966",274002.041666667,0.284545325012025
"L14_91957","L15_83490","300","3600","11603",212373.333333333,0.0546349196383727
"L15_83490","L16_81054","100","3700","59624",274002.041666667,0.217604217973437
"L15_84570","L16_82099","100","3700","27838",274002.041666667,0.101597783106543
"L14_94593","L15_85856","300","3600","10985",212373.333333333,0.0517249497739829
"L15_85856","L16_83353","100","3700","12178",274002.041666667,0.0444449243002903
"L15_93139","L16_90466","100","3700","16329",274002.041666667,0.0595944464525736
"L16_199","L17_185","300","4000","14615",301151.681818182,0.0485303615499106
"L16_580","L17_556","300","4000","17480",301151.681818182,0.0580438398831637
"L16_1016","L17_967","300","4000","13056",301151.681818182,0.0433535682788664
"L16_1100","L17_1045","300","4000","12769",301151.681818182,0.0424005601526383
"L16_1172","L17_1099","300","4000","28963",301151.681818182,0.0961741266897065
"L16_1327","L17_1234","300","4000","29869",301151.681818182,0.0991825774296462
"L16_1333","L17_1243","300","4000","94381",301151.681818182,0.313400208925221
"L16_1756","L17_1632","300","4000","13459",301151.681818182,0.0446917643585526
"L16_2026","L17_1883","300","4000","22535",301151.681818182,0.0748294011308406
"L16_2429","L17_2239","300","4000","27414",301151.681818182,0.0910305392767191
"L16_2691","L17_2474","300","4000","43776",301151.681818182,0.14536196422914
"L16_6812","L17_6264","300","4000","632574",301151.681818182,2.10051624543778
"L16_7807","L17_7183","300","4000","11498",301151.681818182,0.0381800955936279
"L16_7965","L17_7337","300","4000","363492",301151.681818182,1.20700637567568
"L16_8291","L17_7642","300","4000","12767",301151.681818182,0.0423939189810269
"L16_8663","L17_6233","300","4000","11506",301151.681818182,0.0382066602800733
"L16_8797","L17_8105","300","4000","28400",301151.681818182,0.0943046368811126
"L16_8800","L17_8107","300","4000","17298",301151.681818182,0.0574394932665312
"L16_12533","L17_11538","300","4000","15604657",301151.681818182,51.8166025365955
"L16_13992","L17_12947","300","4000","14386",301151.681818182,0.0477699474004115
"L16_16588","L17_15444","300","4000","212113",301151.681818182,0.704339416998713
"L16_23039","L17_21672","300","4000","18380",301151.681818182,0.0610323671082694
"L16_26257","L17_24804","300","4000","57764",301151.681818182,0.191810318478894
"L16_26653","L17_25177","300","4000","24208",301151.681818182,0.0803847411837315
"L16_26684","L17_25208","300","4000","520628",301151.681818182,1.72878994683591
"L16_27160","L17_25667","300","4000","44547",301151.681818182,0.147922135885314
"L16_27315","L17_25809","300","4000","182669",301151.681818182,0.606568088536477
"L16_27515","L17_25208","300","4000","43552",301151.681818182,0.14461815300867
"L16_29537","L17_27931","300","4000","57226",301151.681818182,0.190023843315442
"L16_29712","L17_28094","300","4000","104075",301151.681818182,0.345589967725415
"L16_30235","L17_28592","300","4000","141309",301151.681818182,0.469228659613843
"L16_30304","L17_28651","300","4000","111098",301151.681818182,0.368910441838657
"L16_30616","L17_28939","300","4000","33657",301151.681818182,0.111760956461535
"L16_30741","L17_11538","300","4000","24285",301151.681818182,0.0806404262907683
"L16_30926","L17_28094","300","4000","135283",301151.681818182,0.449218809548858
"L16_35987","L17_34040","300","4000","12935",301151.681818182,0.04295177739638
"L16_27390","L17_11538","300","4000","41828",301151.681818182,0.138893463079689
"L16_38714","L17_36608","300","4000","39163",301151.681818182,0.130044101907571
"L16_42150","L17_39819","300","4000","254846",301151.681818182,0.846238010232536
"L16_42657","L17_11538","300","4000","19940",301151.681818182,0.0662124809651192
"L16_42654","L17_11538","300","4000","142897",301151.681818182,0.474501749873252
"L16_43033","L17_39819","300","4000","26211",301151.681818182,0.0870358745524945
"L16_43738","L17_41144","300","4000","84042",301151.681818182,0.279068672280369
"L16_49560","L17_42345","300","4000","17907",301151.681818182,0.059461730022186
"L16_51810","L17_48226","300","4000","17686",301151.681818182,0.0587278805591323
"L16_52929","L17_47572","300","4000","18571",301151.681818182,0.0616665989971529
"L15_54599","L16_53224","100","3700","10316",274002.041666667,0.037649354498423
"L16_53224","L17_49454","300","4000","10348",301151.681818182,0.034361421917104
"L16_53305","L17_49332","300","4000","16232",301151.681818182,0.0538997487976838
"L16_53728","L17_1243","300","4000","34691",301151.681818182,0.115194442184601
"L15_55298","L16_53873","100","3700","11174",274002.041666667,0.0407807180268882
"L16_53873","L17_11538","300","4000","11182",301151.681818182,0.0371307904790353
"L16_54734","L17_1243","300","4000","13138",301151.681818182,0.0436258563149316
"L15_56314","L16_54818","100","3700","14131",274002.041666667,0.0515726084157828
"L16_54818","L17_50648","300","4000","15808",301151.681818182,0.0524918204160785
"L16_55038","L17_51049","300","4000","18142",301151.681818182,0.0602420676865192
"L16_55831","L17_51757","300","4000","21444",301151.681818182,0.0712066420168514
"L16_62210","L17_57376","300","4000","16406",301151.681818182,0.0544775307278709
"L16_63050","L17_58124","300","4000","18760",301151.681818182,0.0622941897144251
"L16_66659","L17_61311","300","4000","15056",301151.681818182,0.0499947398902124
"L16_78353","L17_72280","300","4000","78311",301151.681818182,0.260038395028057
"L16_79179","L17_73038","300","4000","51814",301151.681818182,0.17205283293514
"L16_79525","L17_73358","300","4000","13748",301151.681818182,0.0456514136563921
"L16_81054","L17_74796","300","4000","60854",301151.681818182,0.202070928618423
"L16_82099","L17_75721","300","4000","27928",301151.681818182,0.092737320380835
"L16_83353","L17_76879","300","4000","13162",301151.681818182,0.0437055503742678
"L16_90466","L17_83603","300","4000","16349",301151.681818182,0.0542882573369475
"L17_185","L18_180","100","4100","14921",329550.258064516,0.0452768572770436
"L17_556","L18_542","100","4100","18238",329550.258064516,0.0553420898745876
"L17_967","L18_945","100","4100","13112",329550.258064516,0.0397875579798
"L17_1045","L18_1022","100","4100","14047",329550.258064516,0.0426247580035274
"L17_1099","L18_1075","100","4100","30511",329550.258064516,0.0925837539293532
"L17_1234","L18_1206","100","4100","31934",329550.258064516,0.0969017599547693
"L17_1243","L18_1206","100","4100","151414",329550.258064516,0.45945647528626
"L17_1632","L18_1593","100","4100","13681",329550.258064516,0.0415141535022609
"L17_1883","L18_1837","100","4100","22610",329550.258064516,0.0686086551192251
"L17_2239","L18_2171","100","4100","28101",329550.258064516,0.0852707570767511
"L17_2474","L18_169","100","4100","46970",329550.258064516,0.142527577662539
"L17_6264","L18_6083","100","4100","634617",329550.258064516,1.92570627535592
"L17_7183","L18_6983","100","4100","11499",329550.258064516,0.0348930086340543
"L17_7337","L18_7135","100","4100","364725",329550.258064516,1.10673559214327
"L17_7642","L18_7430","100","4100","12786",329550.258064516,0.0387983310196555
"L17_6233","L18_6009","100","4100","20175",329550.258064516,0.0612197973034217
"L17_8105","L18_7881","100","4100","28617",329550.258064516,0.0868365273572253
"L17_8107","L18_7883","100","4100","17306",329550.258064516,0.0525139931664444
"L16_43643","L17_11538","300","4000","10093",301151.681818182,0.0335146725366574
"L17_11538","L18_1206","100","4100","16082919",329550.258064516,48.8026290571177
"L17_12947","L18_12611","100","4100","34441",329550.258064516,0.104509097344592
"L17_15444","L18_1206","100","4100","222627",329550.258064516,0.675547946184331
"L17_21672","L18_21202","100","4100","25609",329550.258064516,0.0777089362648489
"L17_24804","L18_24350","100","4100","65575",329550.258064516,0.198983306476921
"L17_25177","L18_24719","100","4100","24453",329550.258064516,0.0742011253264224
"L17_25208","L18_1206","100","4100","576523",329550.258064516,1.74942360350734
"L17_25667","L18_25204","100","4100","53673",329550.258064516,0.162867419116062
"L17_25809","L18_25345","100","4100","200426",329550.258064516,0.608180376423078
"L17_27931","L18_25342","100","4100","57546",329550.258064516,0.174619799535202
"L17_28094","L18_27593","100","4100","245047",329550.258064516,0.743580057983226
"L17_28592","L18_28082","100","4100","146329",329550.258064516,0.444026355371123
"L17_28651","L18_28141","100","4100","121530",329550.258064516,0.368775314313995
"L17_28939","L18_28421","100","4100","34158",329550.258064516,0.103650351241154
"L17_34040","L18_33433","100","4100","13149",329550.258064516,0.0398998322053379
"L17_36608","L18_35944","100","4100","52748",329550.258064516,0.160060563477615
"L17_39819","L18_39083","100","4100","288403",329550.258064516,0.87514117480539
"L17_41144","L18_40326","100","4100","84979",329550.258064516,0.257863551675216
"L17_42345","L18_41475","100","4100","31220",329550.258064516,0.0947351708457411
"L17_48226","L18_47109","100","4100","19260",329550.258064516,0.0584432860502554
"L17_47572","L18_46469","100","4100","20428",329550.258064516,0.0619875102510185
"L17_49454","L18_48301","100","4100","10986",329550.258064516,0.0333363416691644
"L17_49332","L18_48184","100","4100","18832",329550.258064516,0.0571445463602497
"L16_54014","L17_50172","300","4000","10830",301151.681818182,0.0359619442754384
"L17_50172","L18_1206","100","4100","22662",329550.258064516,0.0687664459226837
"L17_50648","L18_49441","100","4100","22647",329550.258064516,0.0687209293447629
"L17_51049","L18_49830","100","4100","19149",329550.258064516,0.0581064633736418
"L17_51757","L18_50507","100","4100","22667",329550.258064516,0.0687816181153239
"L17_57376","L18_55920","100","4100","18317",329550.258064516,0.0555818105183036
"L17_58124","L18_56631","100","4100","19499",329550.258064516,0.0591685168584595
"L17_61311","L18_59671","100","4100","15218",329550.258064516,0.0461780855198747
"L17_72280","L18_70422","100","4100","78981",329550.258064516,0.239662989383968
"L17_73038","L18_71165","100","4100","55646",329550.258064516,0.168854366331906
"L17_73358","L18_35944","100","4100","18210",329550.258064516,0.0552571255958022
"L17_74796","L18_72879","100","4100","63697",329550.258064516,0.193284630921242
"L17_75721","L18_28141","100","4100","28116",329550.258064516,0.0853162736546719
"L17_76879","L18_74905","100","4100","15164",329550.258064516,0.04601422583936
"L17_83603","L18_1206","100","4100","16456",329550.258064516,0.0499347204176014
"L18_180","L19_159","400","4500","14941",356252.586206897,0.0419393446629547
"L18_542","L19_505","400","4500","18239",356252.586206897,0.0511968213176916
"L18_945","L19_614","400","4500","13661",356252.586206897,0.0383463882899822
"L18_1022","L19_945","400","4500","14059",356252.586206897,0.0394635731622033
"L18_1075","L19_997","400","4500","30824",356252.586206897,0.0865228806566437
"L18_1206","L19_149","400","4500","17214079",356252.586206897,48.3198709749233
"L17_1547","L18_1512","100","4100","10815",329550.258064516,0.0328174526808677
"L18_1512","L19_1379","400","4500","10816",356252.586206897,0.0303604813516175
"L18_1593","L19_1447","400","4500","13681",356252.586206897,0.0384025282333099
"L18_1837","L19_1660","400","4500","23337",356252.586206897,0.0655068928719211
"L18_2171","L19_1005","400","4500","29603",356252.586206897,0.083095537116488
"L18_169","L19_149","400","4500","49265",356252.586206897,0.138286715401945
"L17_2775","L18_2682","100","4100","17204",329550.258064516,0.0522044804365833
"L18_2682","L19_823","400","4500","17204",356252.586206897,0.0482915792504834
"L18_6009","L19_5407","400","4500","21685",356252.586206897,0.0608697335530535
"L18_6083","L19_5471","400","4500","637069",356252.586206897,1.78825087779157
"L17_6483","L18_6295","100","4100","12843",329550.258064516,0.0389712940157544
"L18_6295","L19_5663","400","4500","12857",356252.586206897,0.0360895625682088
"L18_6983","L19_6300","400","4500","11499",356252.586206897,0.0322776604162583
"L18_7135","L19_149","400","4500","369623",356252.586206897,1.03753071363063
"L18_7430","L19_6712","400","4500","12807",356252.586206897,0.0359492127098896
"L18_7881","L19_5471","400","4500","28633",356252.586206897,0.0803727498650947
"L18_7883","L19_7124","400","4500","17306",356252.586206897,0.0485778929614546
"L18_12611","L19_149","400","4500","35039",356252.586206897,0.0983543737129555
"L17_16444","L18_16074","100","4100","10362",329550.258064516,0.0314428520276608
"L18_16074","L19_149","400","4500","13305",356252.586206897,0.0373470972987492
"L18_21202","L19_149","400","4500","26430",356252.586206897,0.0741889351075491
"L18_24350","L19_22878","400","4500","67011",356252.586206897,0.188099687116609
"L18_24719","L19_23226","400","4500","24458",356252.586206897,0.0686535366954384
"L18_25204","L19_23689","400","4500","53682",356252.586206897,0.150685221885867
"L18_25345","L19_23826","400","4500","201453",356252.586206897,0.565478000159708
"L17_26751","L18_26271","100","4100","10154",329550.258064516,0.0308116888138262
"L18_26271","L19_22878","400","4500","10287",356252.586206897,0.0288755798506
"L18_25342","L19_23825","400","4500","59337",356252.586206897,0.166558790861772
"L18_27593","L19_25914","400","4500","245799",356252.586206897,0.689957096500207
"L18_28082","L19_26387","400","4500","146846",356252.586206897,0.412196305894936
"L18_28141","L19_26440","400","4500","149664",356252.586206897,0.420106423909808
"L18_28421","L19_26692","400","4500","34633",356252.586206897,0.0972147328634033
"L18_33433","L19_31437","400","4500","13150",356252.586206897,0.0369120127379596
"L18_35944","L19_33777","400","4500","76030",356252.586206897,0.213415994560233
"L17_40101","L18_39083","100","4100","23788",329550.258064516,0.0721832237052687
"L18_39083","L19_149","400","4500","316123",356252.586206897,0.887356365229048
"L17_40124","L18_39368","100","4100","24396",329550.258064516,0.0740281623303235
"L18_39368","L19_149","400","4500","24467",356252.586206897,0.0686787996699358
"L18_40326","L19_149","400","4500","86317",356252.586206897,0.242291574410833
"L18_41475","L19_38681","400","4500","31247",356252.586206897,0.0877102404580245
"L18_46469","L19_42155","400","4500","20491",356252.586206897,0.0575181789363901
"L18_47109","L19_43521","400","4500","19457",356252.586206897,0.0546157438663482
"L18_48184","L19_44486","400","4500","18846",356252.586206897,0.0529006685976871
"L18_48301","L19_44574","400","4500","11066",356252.586206897,0.0310622306432137
"L18_49441","L19_149","400","4500","30249",356252.586206897,0.0849088572859725
"L18_49830","L19_752","400","4500","22374",356252.586206897,0.0628037546006926
"L18_50507","L19_149","400","4500","23243",356252.586206897,0.0652430351382809
"L18_55920","L19_51172","400","4500","23462",356252.586206897,0.0658577675177192
"L18_56631","L19_51771","400","4500","19646",356252.586206897,0.0551462663307949
"L18_59671","L19_54403","400","4500","15251",356252.586206897,0.0428095137845339
"L18_70422","L19_64440","400","4500","88614",356252.586206897,0.248739246902019
"L18_71165","L19_149","400","4500","55793",356252.586206897,0.156610792904105
"L18_72879","L19_26440","400","4500","64011",356252.586206897,0.179678695617455
"L18_74905","L19_149","400","4500","15752",356252.586206897,0.0442158193648927
"L18_49068","L19_149","400","4500","12620",356252.586206897,0.0354243042397756
"L19_149","L20_129","500","5000","18544475",478895.931818182,38.7233922192528
"L19_159","L20_144","500","5000","14942",478895.931818182,0.0312009332450811
"L19_505","L20_457","500","5000","18314",478895.931818182,0.0382421289954769
"L19_614","L20_555","500","5000","14174",478895.931818182,0.0295972445332472
"L19_945","L20_857","500","5000","14064",478895.931818182,0.0293675495354585
"L19_997","L20_904","500","5000","32863",478895.931818182,0.0686224246575492
"L19_1379","L20_1224","500","5000","12380",478895.931818182,0.0258511279329477
"L19_1447","L20_1282","500","5000","14482",478895.931818182,0.0302403905270556
"L19_1660","L20_1224","500","5000","23615",478895.931818182,0.0493113397525492
"L19_1005","L20_904","500","5000","32525",478895.931818182,0.0679166345734348
"L19_823","L20_749","500","5000","22325",478895.931818182,0.0466176438693907
"L19_5407","L20_4754","500","5000","26310",478895.931818182,0.0549388671983726
"L19_5471","L20_4811","500","5000","669802",478895.931818182,1.39863789917158
"L19_5663","L20_4754","500","5000","14410",478895.931818182,0.0300900447103211
"L19_6300","L20_5546","500","5000","11499",478895.931818182,0.0240114798142944
"L19_6712","L20_129","500","5000","12857",478895.931818182,0.0268471689688133
"L19_7124","L20_6301","500","5000","17338",478895.931818182,0.0362041079241879
"L19_22878","L20_129","500","5000","85697",478895.931818182,0.178947020231811
"L19_23226","L20_21755","500","5000","26871",478895.931818182,0.056110311687095
"L18_24867","L19_23368","400","4500","11509",356252.586206897,0.0323057303879222
"L19_23368","L20_21889","500","5000","11720",478895.931818182,0.0244729579462154
"L19_23689","L20_21889","500","5000","57469",478895.931818182,0.12000310752654
"L19_23825","L20_129","500","5000","60159",478895.931818182,0.125620194290646
"L19_23826","L20_129","500","5000","203926",478895.931818182,0.425825291991461
"L19_25914","L20_129","500","5000","246751",478895.931818182,0.515249730903293
"L19_26387","L20_129","500","5000","152791",478895.931818182,0.319048440064863
"L19_26440","L20_21889","500","5000","223286",478895.931818182,0.466251611602274
"L19_26692","L20_129","500","5000","35330",478895.931818182,0.0737738570170469
"L19_31437","L20_21889","500","5000","14320",478895.931818182,0.0299021124394031
"L19_33777","L20_129","500","5000","90073",478895.931818182,0.188084704871114
"L18_39003","L19_36683","400","4500","12575",356252.586206897,0.0352979893672883
"L19_36683","L20_129","500","5000","12981",478895.931818182,0.0271060978754114
"L19_38681","L20_129","500","5000","32622",478895.931818182,0.0681191837987576
"L19_42155","L20_39004","500","5000","24256",478895.931818182,0.0506498351487543
"L19_43521","L20_40231","500","5000","20683",478895.931818182,0.0431889239933083
"L19_44486","L20_39004","500","5000","19532",478895.931818182,0.0407854790619009
"L19_44574","L20_39960","500","5000","11687",478895.931818182,0.0244040494468788
"L19_752","L20_683","500","5000","31455",478895.931818182,0.0656823286858537
"L18_50438","L19_46395","400","4500","10083",356252.586206897,0.0283029524286575
"L19_46395","L20_129","500","5000","13241",478895.931818182,0.0276490133247302
"L18_55406","L19_50742","400","4500","11142",356252.586206897,0.031275562427859
"L19_50742","L20_39004","500","5000","23936",478895.931818182,0.0499816315188235
"L19_51172","L20_39004","500","5000","27967",478895.931818182,0.058398909119608
"L19_51771","L20_47357","500","5000","20417",478895.931818182,0.0426334797259283
"L19_54403","L20_48943","500","5000","15687",478895.931818182,0.0327565948210137
"L19_64440","L20_58967","500","5000","89125",478895.931818182,0.186105151617444
"L19_24671","L20_129","500","5000","12713",478895.931818182,0.0265464773353444
"L20_129","L21_109","400","5400","19879682",745457.793103448,26.6677499167834
"L20_144","L21_133","400","5400","15173",745457.793103448,0.0203539357162431
"L20_457","L21_425","400","5400","18540",745457.793103448,0.024870623355905
"L20_555","L21_515","400","5400","14840",745457.793103448,0.0199072303452875
"L20_683","L21_628","400","5400","37639",745457.793103448,0.0504911214936843
"L20_749","L21_680","400","5400","22587",745457.793103448,0.0302995021434642
"L20_857","L21_800","400","5400","14145",745457.793103448,0.0189749173338337
"L20_904","L21_841","400","5400","77577",745457.793103448,0.104066253941804
"L20_1224","L21_680","400","5400","36779",745457.793103448,0.0493374679831084
"L20_1282","L21_1189","400","5400","15048",745457.793103448,0.0201862535199384
"L20_4754","L21_4348","400","5400","42586",745457.793103448,0.057127312094637
"L20_4811","L21_4401","400","5400","675636",745457.793103448,0.906337027059882
"L20_5546","L21_5080","400","5400","11499",745457.793103448,0.0154254206024569
"L20_6301","L21_5783","400","5400","17347",745457.793103448,0.0232702644743734
"L20_21755","L21_20829","400","5400","27093",745457.793103448,0.036344109955854
"L20_21889","L21_109","400","5400","324627",745457.793103448,0.435473346718305
"L20_39004","L21_37151","400","5400","129010",745457.793103448,0.173061441162098
"L20_40231","L21_38279","400","5400","21447",745457.793103448,0.0287702405131658
"L20_39960","L21_38024","400","5400","13431",745457.793103448,0.0180171166285415
"L20_47357","L21_44756","400","5400","20922",745457.793103448,0.0280659752886863
"L20_48943","L21_46163","400","5400","17014",745457.793103448,0.0228235591034179
"L20_58967","L21_109","400","5400","89361",745457.793103448,0.119873989951835
"L19_66872","L20_61223","500","5000","10351",478895.931818182,0.0216142992919177
"L20_61223","L21_109","400","5400","12013",745457.793103448,0.0161149297936616
"L20_18397","L21_109","400","5400","14148",745457.793103448,0.018978941706545
"L20_29941","L21_109","400","5400","13031",745457.793103448,0.0174805336003667
"L20_31700","L21_109","400","5400","11612",745457.793103448,0.0155770053079163
"L21_109","L22_76","1200","6600","20521422",875441.64,23.4412221927209
"L21_133","L22_99","1200","6600","15307",875441.64,0.017484889112654
"L21_425","L22_332","1200","6600","20149",875441.64,0.0230158117678752
"L21_515","L22_400","1200","6600","14862",875441.64,0.0169765742465711
"L21_628","L22_499","1200","6600","43254",875441.64,0.0494082049832585
